entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,destinoEditorialId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-mod-1-46,arq-1563,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-1-46,""
aula-mod-2-27,arq-1658,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-27,""
aula-mod-2-28,arq-1662,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-28,""
aula-mod-2-29,arq-1665,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-29,""
aula-mod-2-30,arq-1668,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-30,""
aula-mod-2-31,arq-1670,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-31,""
aula-mod-2-35,arq-1685,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-35,""
aula-mod-2-37,arq-1690,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-2-37,""
aula-mod-3-43,arq-1833,,,dest-quiz-plataforma,destino_editorial_quiz,manter_como_quiz_opcional,"Questionário interativo nativo da plataforma Hotmart sem arquivos multimídia locais.",legenda_indexada,evid-fonte-aula-mod-3-43,"quiz_plataforma"
aula-mod-3-1,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-3-1,"sem_arquivos_locais"
aula-mod-3-2,arq-1694,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-2,""
aula-mod-3-3,arq-1696,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-3,""
aula-mod-3-5,arq-1704,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-5,""
aula-mod-3-6,arq-1707,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-6,""
aula-mod-3-7,arq-1710,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-7,""
aula-mod-3-8,arq-1712,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-3-8,""
aula-mod-6-20,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-20,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-21,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-21,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-22,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-22,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-23,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-23,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-25,arq-1913,,,dest-expansao-curadoria,destino_editorial_expansao,alocar_em_lote_expansao,"Recurso preservado no acervo físico para detalhamento e curadoria na expansão curricular.",legenda_indexada,evid-fonte-aula-mod-6-25,""
aula-mod-6-4,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-4,"sem_arquivos_locais"
aula-mod-6-26,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-26,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-27,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-27,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-28,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-28,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-29,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-29,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-30,,,,dest-aguardando-backup,destino_editorial_aguardando,aguardar_auditoria_remota,"Entrada sem arquivos no backup local; requer verificação remota no Google Drive.",nao_inspecionado,evid-fonte-aula-mod-6-30,"sem_arquivos_locais; sem_link_remoto"
