entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,arq-0933,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-259-1-choro-chorado-pra-paulinho-nogueira,"nenhuma"
aula-kaiser-260-2-jerry-s-breakdown-musica-country,arq-0936,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-260-2-jerry-s-breakdown-musica-country,"nenhuma"
aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,arq-0940,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-261-3-luiza-tom-jobim-arranjo-raphael-rabell,"nenhuma"
aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,arq-0946,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-262-4-samba-em-preludio-versao-paulinho-nogu,"nenhuma"
aula-kaiser-263-5-lamentos-do-morro-garoto,arq-0949,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-263-5-lamentos-do-morro-garoto,"nenhuma"
aula-kaiser-264-6-cheio-de-dedos-guinga,arq-0952,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-264-6-cheio-de-dedos-guinga,"nenhuma"
aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,arq-0956,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-265-7-tico-tico-no-fuba-zequinha-de-abreu,"nenhuma"
aula-kaiser-266-8-mediterranean-sundance-al-di-meola,arq-0959,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-266-8-mediterranean-sundance-al-di-meola,"nenhuma"
aula-mod-1-32,arq-1512,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-32,"nenhuma"
aula-mod-1-33,arq-1514,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-33,"nenhuma"
aula-mod-1-34,arq-1521,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-34,"nenhuma"
aula-mod-1-35,arq-1525,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-35,"nenhuma"
aula-mod-1-36,arq-1528,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-36,"nenhuma"
aula-mod-1-37,arq-1531,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-37,"nenhuma"
aula-mod-1-38,arq-1533,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-38,"nenhuma"
aula-mod-1-39,arq-1535,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-39,"nenhuma"
aula-mod-1-40,arq-1537,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-40,"nenhuma"
aula-mod-1-41,arq-1540,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-41,"nenhuma"
aula-mod-1-42,arq-1545,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-42,"nenhuma"
aula-mod-1-44,arq-1555,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-44,"nenhuma"
aula-mod-1-45,arq-1561,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-1-45,"nenhuma"
aula-mod-1-46,arq-1563,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-1-46,"nenhuma"
aula-mod-2-27,arq-1658,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-27,"nenhuma"
aula-mod-2-28,arq-1662,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-28,"nenhuma"
aula-mod-2-29,arq-1665,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-29,"nenhuma"
aula-mod-2-30,arq-1668,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-30,"nenhuma"
aula-mod-2-31,arq-1670,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-31,"nenhuma"
aula-mod-2-35,arq-1685,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-35,"nenhuma"
aula-mod-2-37,arq-1690,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-2-37,"nenhuma"
aula-mod-3-43,arq-1833,DESCARTE_ADMINISTRATIVO,NENHUMA,fora_do_curriculo,avaliar_descarte_administrativo,"Item administrativo ou quiz nativo sem conteúdo instrumental",legenda_indexada,evid-aula-mod-3-43,"quiz_plataforma"
aula-mod-3-1,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-3-1,"sem_arquivos_locais"
aula-mod-3-2,arq-1694,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-2,"nenhuma"
aula-mod-3-3,arq-1696,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-3,"nenhuma"
aula-mod-3-5,arq-1704,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-5,"nenhuma"
aula-mod-3-6,arq-1707,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-6,"nenhuma"
aula-mod-3-7,arq-1710,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-7,"nenhuma"
aula-mod-3-8,arq-1712,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-3-8,"nenhuma"
aula-mod-6-20,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-20,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-21,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-21,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-22,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-22,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-23,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-23,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-25,arq-1913,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-6-25,"nenhuma"
aula-mod-6-4,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-4,"sem_arquivos_locais"
aula-mod-6-26,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-26,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-27,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-27,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-28,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-28,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-29,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-29,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-30,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-30,"sem_arquivos_locais; sem_link_remoto"
